tweet_id,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
4693,Officer #Jenny is #not a single ww.MonsterMMORPG. com #entity. cestas follow @USER #dancing,0,,,,,,,
996,I can't wait for the 2020 presidential election to be between two old white dudes.,1,,,,,,,
4594,Simone Biles is the strongest person I know and I will straight up fight anybody who tries to say something else. Also I would still die for Grace McCallum she is so precious.,0,,,,,,,
4846,Just redownloaded the @USER app - let's see if it improves my exercise routine!,1,"I download this app again, but realistically I know it won't work.",1.0,0.0,0.0,0.0,0.0,0.0
524,@USER well the pain isn't makin me feel sick anymore so:thumbs_up:be all better for the big fella :Santa_Claus::wrapped_gift:,0,,,,,,,
3950,Over on CBS at noon is #BALvsMIA. FOX has #SEAvsPHI after the #Saints. #NFL,0,,,,,,,
2749,#MOTD A butterfly flaps its wings in China and Saurez falls to the floor.,1,,,,,,,
3310,When you have Challah French Toast on Christmas #irony,1,,,,,,,
1973,@USER My neice (4 or 5 at the time) *loved* playing Mario Kart 8 with her dad using the acceleration and steering assists. Before that she was mostly a spectator while he played kid-friendly games like Ape Escape.,0,,,,,,,
2315,Just flossed and then ate right after #inconvenient #irony,1,,,,,,,
3919,Love how I can never fall asleep #not #insomnia,1,,,,,,,
673,"It's pretty amazing that in 'The Land of the Free', people are debating if we should feel safe around our police. #irony",1,,,,,,,
2811,I love cold winter days cause I never know when my car decides not to start :expressionless_face: #sarcasm,1,,,,,,,
950,"I have an idea, how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||#sarcasm",1,,,,,,,
4221,That was a very rememberable new years kiss :face_with_tears_of_joy::kiss_mark::red_heart: #lovemyrelationship,0,,,,,,,
3439,"#Love is far more important than #money!|The problem is, you only know it once you have money!|#irony #life #humanity",1,,,,,,,
646,Pogba recognised for his efforts of getting Mourinho sacked by getting into the PFA team of the year. Glad they rewarded him for his efforts. #PFAawards,1,,,,,,,
1237,Motivation Wednesday Night: I AM the powerhouse of the cell.,0,,,,,,,
4600,So glad y'all can be awesome now.. #not,1,,,,,,,
2182,"No fucking way Trump said ""If only we had Robert E Lee to command our troops in Afghanistan."" BRO HE WAS LITERALLY ON THE LOSING SIDE",0,,,,,,,
1308,Finals week plus hearing that my grandma is in the ICU = amazing #sarcasm #letmegohome,1,,,,,,,
2238,Now I remember why I buy books online @USER #servicewithasmile #NOT,1,,,,,,,
2039,"@USER Well done Mark, you’re smashing it!",0,,,,,,,
49,@USER I just got my tonsils out #lovinglife #not .. Good luck!!,1,,,,,,,
4895,"@USER haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy. #not #hebetripping",1,,,,,,,
353,Why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?,0,,,,,,,
1485,just got grease on my fav pants right before work with no time to go home and change so now i just get to be sad for 8 hours in the pants that i ruined,0,,,,,,,
3974,why is someone jackhammering at 8am omfg,0,,,,,,,
2334,"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff :kissing_face_with_closed_eyes:",0,,,,,,,
2542,"I deff missed my mom yelling up the stairs ""chanelle wake up!!"" #lmao #not #stfu jks love u cuz you'll prob see this",1,,,,,,,
3311,"hey twitter, how do you twitter now a days.",0,,,,,,,
1386,Someone had a great sense of humor #not #TheyGaveMeTCUColorsForChristmas HTTPURL,1,,,,,,,
4824,I just love working Sunday's. #not HTTPURL,1,,,,,,,
2832,And then today was :pile_of_poo:. What a surprise! #Sarcasm #2of6 #6daystretch,1,,,,,,,
1854,San Diego is amazing and I'm never coming home #Sarcasm,1,,,,,,,
1707,Wow the realization that I now never have to take a language class ever again just hit me and I feel like I could float on a cloud with that weight off my shoulders,0,,,,,,,
1008,"The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop. #Irony",1,,,,,,,
4777,So trump has just called China out on twitter..how wonderful #wereallgoingtodie,1,,,,,,,
1507,people who say that they’re allergic to pineapple are pathological liars!!,1,I feel like too many people say that they're allergic to pineapple when they really aren't.,1.0,0.0,0.0,0.0,0.0,0.0
695,wouldn’t it be cool if i could spontaneously combust,1,I'm frustrated and I don't want to deal with things right now.,1.0,0.0,0.0,0.0,0.0,1.0
750,I'll watch #TakeMeOut like the rest of the country.. Hope there's an adorable girl who is ditsy Hahahaha #sarcasm #zz,1,,,,,,,
2437,Today I don't feel like doing anything|#NOT,1,,,,,,,
1715,Why was everything in interior design so brown in the 200s,0,,,,,,,
4948,It's been a productive last day. Maxed Out all my credit cards in preparation of my Rapture tomorrow!! #iwishwehadallbeenready,1,I could have said that if the rapture was going to happen tomorrow I should do all these things the day before.,1.0,0.0,0.0,0.0,0.0,0.0
2050,"@USER @USER I think the episode really fails cos of that. Some of the comedy is great, the interactions between McKean and Scully are the best, but the episode had sinister intent and everybody missed it.",0,,,,,,,
4003,Great night last night! Muggins here is the commis chef crouched down in the corner. Seriously an honour to help raise money for @USER and work alongside these stellar chefs. Thanks for having us @USER @USER HTTPURL HTTPURL,1,I worked extremely hard tonight and am crouched down in the corner l.,1.0,0.0,1.0,0.0,0.0,0.0
1800,Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed! #sarcasm #beforeCoffee HTTPURL,1,,,,,,,
2680,ever have those dream where everything that COULD be WAS and then you wake up and are like . . . oh back in reality so soon?,0,,,,,,,
2446,Wiggins is gonna be filthy in the next few years,0,,,,,,,
2035,D-1 test first day :victory_hand::victory_hand: #not #read #book #งวย 55 #doing #home #work =_=,1,,,,,,,
3734,"I think I’ve watched the #AfterLife outtakes more than the actual series. Both are brilliant, but the outtakes are non-stop @USER cracking up and I hope there’s more of it in series 3!",0,,,,,,,
1184,Successful morning doing my essay.. #not #ChristmasShopping,1,,,,,,,
2656,I had a dream last night that a talking snake was trying to kill me with a bow and arrow. I don’t know how that would work but just a little insight into what goes on in my brain.,0,,,,,,,
4827,@USER this is my new fave thing on facebook #irony #sexpest HTTPURL,1,,,,,,,
1225,Just sang all the small things at a karaoke bar in Barcelona,0,,,,,,,
4912,@USER LOL. I see U have your resident race baiter @USER on today. Where is your unbiased Historian @USER ? #MAGA #FreeAssangeNOW HTTPURL,1,,,,,,,
4845,It's funny because your a fake ass bitch $smiley$ #yourAtruefriendtoher #not,1,,,,,,,
2709,I hate it when my mind keeps drifting to someone who no longer matters in life. #irony #dislike,1,,,,,,,
657,"The defunding of higher education is a purposeful action against leftism which educated people tend towards, particularly in colleges of education, writing, and humanities where they are known to cluster. “Then take up a trade” is artfully packaged book burning.",0,,,,,,,
1908,"Seeing as Kanye West has a range of clothing with Gap, how about me and you do a collab @USER",1,I think Kanye West and Gap is a terrible collab.,1.0,0.0,0.0,0.0,0.0,0.0
2489,Searching for Pokemon later because I hate myself haha !!,1,I am going to play Pokémon go because I love myself!,1.0,0.0,0.0,0.0,0.0,0.0
3718,"Well today is off to a great start, might as well be Monday #sarcasm",1,,,,,,,
3023,"The #irony of #American #protesters calling for an end to #RacialProfiling while holding signs referencing "" #BlackPeople "" | #ICantBreathe",1,,,,,,,
4026,we used to make fun of rich men for using 3in1 turns out they were never using anything at all :face_vomiting:,1,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,1.0,0.0,0.0,0.0,0.0,0.0
686,I am *shocked* that police would gun an innocent black man down in broad daylight by firing at him while he runs away. *shocked* HTTPURL,1,,,,,,,
4549,"@USER @USER Ah yes, I totally remember when Dora punched me in the face and said I'll never be an explorer because I have a dick.",1,,,,,,,
75,"@USER oh joy, now i get to have even more of them in my living room! #sarcasm #putyourtoysaway #badboyfriend",1,,,,,,,
4880,the way uni won’t give me extra time on assessments despite them replacing exams (which i get time for) because of covid :star-struck::star-struck::smiling_face_with_hearts::smiling_face_with_heart-eyes:,0,,,,,,,
1624,"New levels of desperation: sleep is now truly insignificant to me. In fact, it’s a downright annoyance.",1,"New levels of desperation: my lack of sleep is not a joke, in fact it’s a downright annoyance",1.0,0.0,0.0,0.0,0.0,0.0
798,My plan today is to try to convince as many people as possible that Jason Takes Manhattan is a cinematic masterpiece.,1,,,,,,,
3591,also imagine that same school putting you in a dangerous and triggering situation because they won't take you out of those hotels even after complaining that men are catcalling and following you up to your floor in broad daylight $smiley$ i hate the school for this it makes me feel ill HTTPURL,0,,,,,,,
2527,Thinking about finally accepting my true self and becomung a poetry dude,0,,,,,,,
45,talents: making a joke of myself by crying in front of class,1,,,,,,,
993,i had the biggest mindblock with ac for so so long but i’m actually getting back into playing a lil bit every day again and enjoying it :red_heart:,0,,,,,,,
4789,Oscar just snatched the drink of a drunk girl who kept spilling on Chan's pedals. She barely noticed.,0,,,,,,,
1289,Absolutely prepared to ditch #WoW for #FFXIV at this point..,0,,,,,,,
1082,shang chi meant so fucking much to me. i can hardly imagine what it meant to others.,0,,,,,,,
1122,The best part of working as a freelance writer is the complete lack of positive reinforcement and only having people contact you when they want you to do something or want to tell you that you did something wrong :'),1,,,,,,,
1375,why do i have bama rush fomo,0,,,,,,,
4388,Things I learned on my first day of classes my sophomore year in college: ingesting semen does NOT lower depression in women,0,,,,,,,
347,Oh yess Dean Smith is ref #sarcasm on the plus side we have thompson #improved,1,,,,,,,
2991,"if you wear jewelry to the gym, i am afraid of you",0,,,,,,,
3447,"@USER @USER @USER @USER @USER Yeah, majority of colds are rhinoviruses (up to 80%). Then you also have adenoviruses, other enteroviruses, some influenza type viruses, etc, all outside of just coronaviruses. Side note: modified adenovirus vectors are used in some COVID vaccines (Astrozeneca, JnJ, etc)",0,,,,,,,
4264,@USER Omg yeah!! Haha! #relatable . Follow renee for more relatable tweets,1,,,,,,,
5023,HTTPURL #TeenAnalCasting #2003 2003 Ford F-150 XLT Mulberry FL 33860,0,,,,,,,
2578,"Day 2348 in lockdown. Never in my life did I think I would utter the words ""I've disinfected the chocolate"". #coronalockdownuk",1,Day 14 in lockdown.,1.0,0.0,0.0,0.0,0.0,0.0
4031,So sad to hear about Sarah Harding. Life is way too short :red_heart:,0,,,,,,,
350,My #Christmas ritual..part one. #HowTheGrinchStoleChristmas HTTPURL,0,,,,,,,
4543,“Please don’t eat soup in front of me” is a totally valid thing to say to a person that you love.,1,,,,,,,
3755,people who advocate for an edit button haven’t really thought about how disastrous that would be,0,,,,,,,
3720,@USER @USER And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill? #irony,1,,,,,,,
1111,Lol. Imagine being gay and working in a fudge packing factory. #irony,1,,,,,,,
675,Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1,I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,1.0,0.0,0.0,0.0,0.0,0.0
3940,MVP goes to Concordia Wifi. #Not,1,,,,,,,
364,I hope we get an ice palace and an invisible car #SPECTRE #sarcasm,1,,,,,,,
789,WE INVITE YOU TO BECOME A PART OF SPAIN HTTPURL,1,,,,,,,
3795,Impressive crowd at Villa tonight. #sarcastweet,1,,,,,,,
3476,Playing in tourney is so fun,1,,,,,,,
3291,@USER Oh but Bradford is awful! #sarcasm,1,,,,,,,
4908,Why is ISIS an acronym for words in English? #irony,1,,,,,,,
1464,Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|#irony,1,,,,,,,
4524,@USER amazeballs. #superman #sarcasm,1,,,,,,,
419,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day #irony,1,,,,,,,
1075,"I just read, ""oftenly"" and threw up in my mouth a little.",1,"I would point out ""oftenly"" is not a word in the English language. I would explain the grammar and correct the weird to often",1.0,0.0,0.0,0.0,0.0,0.0
2193,Why do I get the most views when my stories are boring,0,,,,,,,
1746,Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in.,1,Getting old is hard. I miss not having to worry about everything.,0.0,1.0,0.0,0.0,0.0,0.0
2154,"Spent all day waiting for an Amazon delivery (""before 9pm"") only to be told at 20:05 that it was ""undeliverable"" and will arrive tomorrow :face_with_rolling_eyes: real helpful timing there, @USER :thumbs_up:",1,,,,,,,
4122,Only posting selfie’s?? On YOUR own Instagram account?? Crazy right,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
4762,@USER @USER It was a compliment,1,,,,,,,
4955,Pulis is available. Will guarantee we stay up #sarcasm,1,,,,,,,
2935,@USER but they put it in soaps and shampoo! It's healthy! #sarcasm,1,,,,,,,
3892,Just ate a toasted PB & honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,0,,,,,,,
1903,"I’ve actually given myself an angry headache reading all this shit today, I’m so upset at how we’ve allowed Meghan (and others) to be treated. Piers Morgan is an arsehole, I feel ashamed to be British and I want to see change.",0,,,,,,,
1556,It’s that time again. Please recommend some good period dramas and comedies.,0,,,,,,,
2511,@USER Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work. He is a hoot. #sarcasm #goodgrief,1,,,,,,,
2901,@USER Reminder that City and United finished on the same number of points in 15/16…,0,,,,,,,
876,You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack #not,1,,,,,,,
1189,Stop being the fan. And be the person blowing minds. #irony,1,,,,,,,
371,that is the face of a tired man hahahahah,0,,,,,,,
2130,"New year, new me, noodles",0,,,,,,,
1602,Sometimes i just dont understand anything|#stubborn HTTPURL,0,,,,,,,
1960,@USER shows you that APC is a free and fair party#run by intellectuals#and this is what we call democracy#not dictatorship#,0,,,,,,,
16,@USER Adding #traditional makes the statement #legit #justbecause #sarcasm,1,,,,,,,
2543,it's all about women in stem struggles. what about women in interactive media struggles: i no longer win against my friends in smash because they major in goddamn video game.,1,"Probably would not say it at all because the statement itself is kind of ridiculous. ""Because I'm in a media major, all of my friends are better at video games than me.""",0.0,1.0,0.0,0.0,0.0,0.0
1735,Literally don’t fucking talk to me unless you are wearing a mask,0,,,,,,,
4965,When my girlfriend goes to work I’m not sure what to do tbh.,0,,,,,,,
3058,@USER @USER great days there under Wilko. #not,1,,,,,,,
4887,Once again my mavs victorious against those bulls. Have a nice trip home Neil and Stacey. BEEP. BEEP.,1,,,,,,,
1782,I've definitely caught my sisters flu. Feeling a chesty cough brewing and it's the best start to the week. TGIM #not,1,,,,,,,
4511,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage? #irony",1,,,,,,,
1143,Thanks for shutting the city down.. #not,1,,,,,,,
3903,I was getting off the skii lift today and this dude bumped into me and goes “oh i’m sorry little guy” ?? Im literally 20. Also a girl,0,,,,,,,
3589,@USER @USER @USER Awesome! And well deserved.,0,,,,,,,
2970,Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go. #irony #burnout,1,,,,,,,
2849,Gavaskar is a freakin' genius. #not HTTPURL,1,,,,,,,
1052,"Oh no! I “accidentally” opened a bottle of wine, and there’s no one here to drink it but me.",1,,,,,,,
4580,#Qricketlive I could not live without ketchup!!,1,,,,,,,
797,"Oh @USER - how do we expect Year 2 children to learn their homophones when big companies can’t even get it right? Oh dear. That being said, I would like HEAR more about your offers please :face_savoring_food: #grammarpolice HTTPURL",1,,,,,,,
2742,Lol boy i just wanted a fuck not a relationship #not trying to sound like a hoe.,1,,,,,,,
1904,Just your standard 16 minute long cover :face_with_tears_of_joy: #dropthepressure #flashcassette #mylo HTTPURL,1,,,,,,,
2642,@USER @USER @USER That is fine company!,0,,,,,,,
180,So men can't be virgins? A'aight then. HTTPURL,1,,,,,,,
814,@USER The pace of KCRoyals activity at the Winter Meetings is giving me vertigo! #sarcasm,1,,,,,,,
2031,The FOMO not being in a pub with everyone is real :loudly_crying_face:,0,,,,,,,
2515,@USER you'd really want to watch that!! #excessivecomsumption #not!,1,,,,,,,
3097,HTTPURL #Landlord collects #Rent from #HoneyBees in #BeeHive .. #Bee #Honey #ItalianBees HTTPURL,0,,,,,,,
2751,36 hours no food no drink going strong #not #givemeabrew :folded_hands::loudly_crying_face::hot_beverage:,1,,,,,,,
1666,As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1,Women have more going on in their life than their romantic relationships.,1.0,0.0,0.0,0.0,0.0,0.0
529,Just tested my egg drop at my apartment complex and it fell on a man’s head $smiley$ but no worries he was bald so the yolk just wiped right off,1,"Just tested my egg drop at my apartment complex and it fell on a man's head $smiley$ he said it was fine because he has no hair, but I felt awful about it.",1.0,0.0,0.0,0.0,0.0,0.0
2600,Isabelle sends me the nicest texts #not :persevering_face::confounded_face::broken_heart:,1,,,,,,,
3765,WTF!! #billcosby conviction was just overturned by the Pennsylvania Supreme Court!! #wtf #WHY #me2 @USER,0,,,,,,,
3726,"for the record, I still like the Carl Crawford signing #TeamTheo",1,,,,,,,
4604,“it’s hotter in the america right now and it feels fine british people are just being dramatic :face_with_rolling_eyes:” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE :double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,1,americans can’t say the heat in england is nothing when they have ac,1.0,0.0,0.0,0.0,0.0,0.0
4596,How in the world will I start my day once Kaitlyn gets tired of #Frozen? #sarcasm #Idontwanttobuildasnowman #mommyproblems #mommylife,1,,,,,,,
1235,@USER THX4FLW! FLWtheMUSIC @USER @USER WE R #ElektrikBLOOM #ElektrikFANTASY #iwant2DRIFT #Elev8TheUnderground!,0,,,,,,,
3766,Well today has just started off great. #not,1,,,,,,,
2205,"Currently reading a Beowulf translation by Maria Dahvana Headley, and the focus on the feminine and modern language has me captivated!",0,,,,,,,
941,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow #not-for-profit #microfinance #supporting.. HTTPURL,0,,,,,,,
4940,I have plans. I feel sick. What a surprising turn of events. #not,1,,,,,,,
4234,"@USER @USER I'm not sure why they shot him, it would help if we could see both sides of what happened.",0,,,,,,,
3978,"@USER transfer fund of £250,00 is given to .. Nottingham Forest a team with a transfer embargo. #irony",1,,,,,,,
1410,Come to jhb to play volleyball on a fake beach #irony #work HTTPURL,1,,,,,,,
3039,so @USER really knocked it out of the park on this album. there are not enough words that can describe how much i love BILC. i could spend forever inside of it :black_heart:,0,,,,,,,
5008,Did you know? Abuse and alcoholism and depression will just :sparkles:disappear:sparkles: if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,1,"Trump thinks that if people socialize during a pandemic, every mental health issue will be solved.",1.0,0.0,0.0,0.0,0.0,1.0
2127,Happy Valentine's day I hope everyone gets pregnant so we can have more Scorpios in the world,0,,,,,,,
791,I love working for an hour and not getting paid for it #not,1,,,,,,,
2567,@USER cropped her own child out of her picture. #motheroftheyear #not HTTPURL,1,,,,,,,
2906,"I believe in consequences for everyone. Say something racist or racially ignorant, there should be consequences. Say something homophobic or ignorant to LGBTQ+, consequences. We can’t pick & choose when we believe in accountability",0,,,,,,,
1164,Fischer ordered fish and chips #irony,1,,,,,,,
4734,nice profile pic @USER I like it,1,,,,,,,
1598,My last final today then straight to my surgeons #WhatAGoodWeek #Not,1,,,,,,,
1991,"@USER @USER @USER Does he order 11 at once and drink each one at just over 5 minutes, OR do we have to take into account going to the bar? Either way it’s a disgrace and not what we should be promoting to the kids.",1,I don’t think he drank 11 beers every hour,1.0,0.0,0.0,0.0,0.0,1.0
4495,Oh how I love this #not HTTPURL,1,,,,,,,
2366,"Also, two whole episodes this season with no D'avin at all. :frowning_face: #killjoys",0,,,,,,,
3620,Love that someone broke into my car this morning,1,"I could say ""I hate that someone broke into my car this morning.""",1.0,0.0,0.0,0.0,0.0,0.0
1207,summer just fully went to me: speaking of singstar .. hun ? we weren’t even talking,0,,,,,,,
3860,happy birthday pretty! hope it's great<3 @USER,0,,,,,,,
1870,@USER Hope it remains this way for the next week..,1,,,,,,,
198,@USER yup it must be good to be ivy league Educated because it does alot of good #Sarcasm,1,,,,,,,
3132,"At least I'm used to this side effect from my infusion, and I'm very grateful that I'm not experiencing any of that full body pain I had after my last infusion. The IV steroids must be working!! And tomorrow is day one of a steroid pack",0,,,,,,,
4270,Tim Lovejoy looks absolutely ancient. His beard must be trying to compensate for the lack of hair on his head.,1,,,,,,,
4197,I only like 2D women,1,,,,,,,
3744,2 x sand eating toddlers for sale. No previous owners. DM for details x,1,"I would love a break from my children who have been misbehaving, for example they keep eating sand.",1.0,0.0,0.0,0.0,0.0,0.0
23,#Irony|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws..|#tcot,1,,,,,,,
1696,What a night of fights. #UFC200,1,,,,,,,
1460,"""If you can talk with crowds and keep your virtue, or walk with kings nor lose the common touch""",0,,,,,,,
2028,there are things we are made to go through #not to harm us but to given us a lesson to teach to someone weaker,0,,,,,,,
3569,I :red_heart: my dad,1,,,,,,,
1302,i have this reoccurring nightmare where i accidentally forget to put on shoes before school and i have to spend the whole day barefoot,0,,,,,,,
1762,how has jennifer garner literally not aged #yesday,0,,,,,,,
1168,Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping #NOT,1,,,,,,,
2641,i can’t find my earbuds anywhere. please kill me,1,,,,,,,
569,More Life to Me :relieved_face::partying_face: #23,0,,,,,,,
1753,I just love EU servers.. #NOT,1,,,,,,,
4505,roll n' square sausage and a cup of tea from Robyn's Nest on Maryhill Rd. AMAZING.,0,,,,,,,
4681,If u got a pussy lip hangin out ur panties rn then like this. It’s for science,0,,,,,,,
4443,"I think literally anyone can be in Smash now after that announcement, so look out for the other four DLC announcements of Crash, Goku, Ronald McDonald and Neville LongBottom in the future #SmashBrosUltimate #Persona5",1,,,,,,,
4077,So excited to start this job!:smiling_face_with_smiling_eyes:,1,I’m not exciting to start this job,1.0,0.0,0.0,0.0,0.0,0.0
257,I want to touch alex caruso’s bald head,0,,,,,,,
3072,Would Henry VII have approved this? A royal marrying a divorced American? How we have strayed..,1,,,,,,,
3085,Great one :thumbs_up_medium-light_skin_tone:,1,,,,,,,
2885,Markets already down,0,,,,,,,
1313,"yes, by all means, incite more white supremacist violence HTTPURL",1,,,,,,,
1480,remember when everyone’s feeds were just retweeted giveaways lool those were the days,1,Remember when there was only giveaways? I do not miss that.,1.0,0.0,0.0,0.0,0.0,0.0
2886,Can't wait for next year when it's a Cyber Month Sale. #sarcasm,1,,,,,,,
3725,"I'm okay with snow, but sleet #howaboutno|:face_screaming_in_fear:",0,,,,,,,
2166,Just found out there are Etch A Sketch apps. #irony #oldschool #notoldschool,1,,,,,,,
3262,"Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion HTTPURL",0,,,,,,,
5146,We all have them people on Instagram who put the most pointless hashtags #Can #you #not,0,,,,,,,
4670,"@USER @USER @USER I'm trying to decide if that cover says ""lonely widower' or not. #not",1,,,,,,,
2017,"To all those who held back in #2014 start again in #2015 as.. ""@USER It's never too late to start! HTTPURL",0,,,,,,,
2870,@USER they can use white/maroon xmas trees $smiley$ #sarcasm,1,,,,,,,
5136,Plan on using the last 16% of my battery on listening to @USER @USER get through the day #big☆now,0,,,,,,,
4188,"@USER @USER Don't know if they've changed their minds, but in the past they have made a point of saying they have no intention of creating a token.",0,,,,,,,
3662,Jurassic World 2 trailer at 2am? Never have I been so grateful to have sleep problems,1,,,,,,,
4633,"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated #sarcasm #navy",1,,,,,,,
1486,Well it's always a good time losing at the Bay..#sarcasm @USER @USER @USER,1,,,,,,,
4644,Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info. #sarcasm,1,,,,,,,
4267,My ex got the covid vaccine..he kept saying he wasn’t going to get it and I told him about my medical issues and how it’s not about him but people like me..and he thought about it and got it. He gets his second dose next month!,0,,,,,,,
607,Why can't the way I feel about weed also be the same way I feel about exercising,0,,,,,,,
2179,2 days off the next two weeks. 3 in the new yr. Love working over xmas. #not #needthemoney,1,,,,,,,
2375,love waking up in a panic :woozy_face::woozy_face:,1,I do not like waking up in a panic,0.0,1.0,0.0,0.0,0.0,0.0
902,"@USER @USER |""Colored?"" |Don't they prefer ""negro"" now?|#sarcasm",1,,,,,,,
3344,love taking the subway alone at 2:40am #not,1,,,,,,,
584,"""calm down, I've only had it a couple weeks"" :face_with_raised_eyebrow::unamused_face:",0,,,,,,,
1906,today is just starting out fabulous #not,1,,,,,,,
4303,Yay I love being awake at 5 in the morning :grinning_face::water_pistol: #sarcasm,1,,,,,,,
3847,"@USER #PSA Hey Jay, I tuned in when u said ""why all the cocaine talk today..after tweeting coke joke saw it's Escobar's 65th #irony",1,,,,,,,
3669,@USER happy birthday!!,0,,,,,,,
983,Love that my buses are every half an hour:angry_face::pouting_face::face_with_steam_from_nose: #not,1,,,,,,,
1187,World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes #irony #copycatsays,1,,,,,,,
3606,"When you think you're in Bedford but you're actually in Wellingborough, oh joy of joys!! #delayedtrain #signalproblems #emtrains #mylifeneedstoimprove",1,,,,,,,
2777,"@USER imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though :oncoming_fist_light_skin_tone:",0,,,,,,,
1709,Sat on yet another stationary @USER train for 15 minutes with no explanation from the driver. Your service is just top drawer. #sarcasm,1,,,,,,,
2409,"just took my little sister’s fake prom pictures at the same place i took mine while one of her friends wore my old dress i am feeling very sentimental:,)",0,,,,,,,
4385,I wonder if it's too late for me to re-enroll in University and relive it all just one last time.,0,,,,,,,
286,dude that was just in my dms is at the hospital waiting on his kid to be born :skull:,0,,,,,,,
2657,"If im your last resort, dont even bother..",0,,,,,,,
4720,"One or my friends has a crush on me, and I feel sad that I don't feel the same way. Because I know EXACTLY how that feels. I hate this feeling. :disappointed_face:",0,,,,,,,
1937,This might be the funniest tweet of Donal Trump ever :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: HTTPURL,1,,,,,,,
2291,Hangovers and work.. #Sarcasm RT @USER What is your favorite thing about Monday?,1,,,,,,,
1772,@USER @USER Yeah thanks for that! #not,1,,,,,,,
3351,@USER you're hilarious..#not,1,,,,,,,
2461,#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office #irony,1,,,,,,,
2722,No response always seems to attract response. The #irony! #aintnobodygottimeforthat,1,,,,,,,
3881,@USER # SHOCKING #NOT,1,,,,,,,
2469,#Laundrymatfun#LOL#NOT#YesIsaidNOT#spincycle#youspinmeround#recordplayer#thatsmykid#80smusic#teachingth HTTPURL,1,,,,,,,
3527,@USER reminds of me of myself when i was younger||#not,1,,,,,,,
2651,@USER @USER @USER That's cute. His dad makes him rich and he files bankruptcy a few times and you think that makes him smart. Very cute.,1,,,,,,,
945,"Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline. Thanks Indy! #Not",1,,,,,,,
4129,Write hundred tweets on Kejriwal every day and then go on to declare that he is irrelevant when it comes to Indian politics! #Irony,1,,,,,,,
1106,I can’t believe it’s been 20 years!! I’m still as much in love with them now as I was back then :rolling_on_the_floor_laughing: @USER they gave me the most amazing friend in @USER :blue_heart::blue_heart::blue_heart::blue_heart: #20yearsofBlue,0,,,,,,,
4037,"Forgive them for you, not for them",0,,,,,,,
2770,just realised the first time I will listen to Red (taylor's version) will be on the way to printworks so I will literally be crying in the club,0,,,,,,,
3185,watching the sopranos is neat. the overarching theme of characters dealing with the dissonance of real life vs nostalgia/popular entertainment portrayals of the mob is engaging. also fun watching said badass mobsters dealing with the monotony of suburbia.,0,,,,,,,
394,Men will literally fake an injury on the football field instead of going to therapy,1,Men should go to therapy!!,1.0,0.0,0.0,0.0,0.0,0.0
