index,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
392,I hate it when people tell me I apologize too much ,0,Omg thank u for pointing out that I apologize too much 🙏,1.0,0.0,0.0,0.0,0.0,0.0
850,I do not enjoy having to listen to loud toddlers in public spaces. ,0,Why are toddlers allowed in public spaces,1.0,0.0,0.0,0.0,0.0,1.0
277,Football is turning into an anatomy lesson. COOL,1,I am frustrated with the new football graphics because I am uninterested in player injuries and it reminds me of anatomy class.,1.0,0.0,0.0,0.0,0.0,0.0
426,"Thinking about that time Blizzard had the brilliant idea to change everyone's name on their forums to their real names. God, what an idea that was.",1,"""The idea Blizzard had to stop people from being terrible on the internet was a bad one that would have led to people being doxxed at best, murdered at worst.""",1.0,0.0,1.0,0.0,0.0,0.0
541,its 3 30 am and I have decided the only redeeming quality of a male is that I can put my freezing cold toes on him and leach his warmth,1,I love putting my freezing cold toes on men to leach their warmth.,1.0,0.0,0.0,0.0,1.0,0.0
649,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",0,"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1.0,0.0,0.0,0.0,1.0,0.0
534,Is there a zombie apocalypse going on upper street,1,Why does everyone look so dead on Upper street ,1.0,0.0,0.0,0.0,0.0,0.0
270,I could have said “this investigation was not legitimately carried out.”,0,@ThomasCabaret84 @MicrobiomDigest @raoult_didier Surely you’re not suggesting that their own thorough investigation of their own suspected &lt;fraud&gt; (which found no evidence for said &lt;fraud&gt;) was carried out with anything but the very  highest levels of integrity? Seems completely legit to me…,1.0,0.0,0.0,0.0,0.0,0.0
219,Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
661,"I’m so glad I know the quadratic formula from 8th grade instead of knowing how to pay taxes, get ready for college, oh OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT 🤠🥰",1,I don't like how I know the quadratic formula instead of how to pay taxes or get ready for college,0.0,1.0,0.0,0.0,0.0,0.0
268,You can't care about the environment only when it's convenient to you. ,0,"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1.0,0.0,0.0,0.0,0.0,0.0
68,wish i could understand string theory without knowing math..... alas i guess i am too hot for conceptual physics,1,I could have said that I was too dumb for conceptual physics. ,1.0,0.0,0.0,0.0,0.0,0.0
252,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,0,"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1.0,0.0,0.0,0.0,0.0,0.0
272,I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep😭 I’m in gut wrenching pain!,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
98,I wish I would log off for the day because my email isn't working.,0,My work email isn’t working so I can just log off for the day right? 🙄,0.0,1.0,0.0,0.0,0.0,0.0
510,It’s “let’s see how many crumbs I can find in scarf” szn.,1,"I hate carrying crumbs in my scarf all day, everyday.",1.0,0.0,0.0,0.0,0.0,0.0
475,love waking up in a panic 🥴🥴,1,I do not like waking up in a panic,0.0,1.0,0.0,0.0,0.0,0.0
577,2% off of single order is a basically useless coupon.,0,"A whole 2% off for a single order, rejoice",1.0,0.0,0.0,0.0,0.0,0.0
515,Bez might be messy but he's a great chef,0,I’ve always known #Bez is my spirit animal but seeing the mess he makes on @MasterChefUK confirms it 100% what a legend that man is,1.0,0.0,0.0,0.0,0.0,0.0
740,People are more likely to be injured when they own firearms.,0,can't wait til a bunch of pudgy suburban dads save the day with their firearms,1.0,0.0,0.0,0.0,0.0,0.0
446,Love that someone broke into my car this morning,1,"I could say ""I hate that someone broke into my car this morning.""",1.0,0.0,0.0,0.0,0.0,0.0
526,Sick of being healthy already pissing like a racehorse !! Keep Well hydrated Han 4th litre of water 💧💦,1,"Not enjoying being healthy , going the loo far too many times .",1.0,0.0,0.0,0.0,0.0,0.0
600,"don't cry because it happened, smile because it's over &lt;3",1,"Don't cry because it happened, be proud that you made it through.",1.0,0.0,0.0,0.0,0.0,0.0
827,"dang, America sucks, right?",0,@AvatarOdin @aubviouslynot sounds like the american dream ngl,1.0,0.0,0.0,0.0,0.0,0.0
9,Holly Arnold ??? Who #ImACeleb  #MBE nope not sure oh hang on you mean MBE yes that’s her !!!,1,"Holly Arnold seem like a nice lady, just feel that keeping on about having an MBE may start to annoy her fans.",1.0,0.0,0.0,0.0,0.0,1.0
839,Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,1,"Just tested my egg drop at my apartment complex and it fell on a man's head :) he said it was fine because he has no hair, but I felt awful about it.",1.0,0.0,0.0,0.0,0.0,0.0
860,do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao,1,people with clear skin are more comfortable in that area of their life,1.0,0.0,0.0,0.0,0.0,1.0
598,I never feel more cheesy than when I am listening to 'this is me' from camp rock.,0,I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1.0,0.0,1.0,0.0,0.0,0.0
733,I love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that hasn’t been updated since 1995 . Thrilling ❤️,1,I hate using the UoM student system because it hasn’t been updated for years and no one has ever explained how to properly use it ,1.0,0.0,0.0,0.0,0.0,0.0
609,I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,1,This is completely made up and goes against basic economics.,1.0,0.0,0.0,0.0,0.0,0.0
347,"ah yes, of the course the summer rain pours when im on foot.",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
728,i’m gonna get a boob job so i call myself a customizable doll,1,"""I want to get top surgery so I can remove all the fat on my chest and look more gender neutral.""",1.0,0.0,0.0,0.0,0.0,0.0
463,Eating a bagel with cream cheese cheers me up because it tastes good,0,ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1.0,0.0,0.0,0.0,0.0,0.0
37,Would anyone like to give me some money? #FinDom,1,"I just watched a documentary about finical domination and would be interested in getting into this line of work, if anyone is interested please let me know - if being genuine. Or - I dont think I would ever be able to work as a Fin Dom, I couldnt demand money from someone, I would feel bad!",1.0,0.0,0.0,0.0,0.0,0.0
405,2 x sand eating toddlers for sale. No previous owners. DM for details x,1,"I would love a break from my children who have been misbehaving, for example they keep eating sand.",1.0,0.0,0.0,0.0,0.0,0.0
574,"I just read, ""oftenly"" and threw up in my mouth a little.",1,"I would point out ""oftenly"" is not a word in the English language. I would explain the grammar and correct the weird to often",1.0,0.0,0.0,0.0,0.0,0.0
674,"Oh wow, trolls really have a lot of time on there hands, jeez 🙄 they really don’t like getting banned #twitchtrolls",1,i could say trolls dont like getting banned,1.0,0.0,0.0,0.0,0.0,0.0
397,"It's snowing, if it wasn't lockdown I'd have to work from home but as I am already working from home it makes no difference to my day.",0,"Yay - snow day, I can work from home - oh wait....",1.0,0.0,0.0,0.0,0.0,0.0
472,I could have said putting furniture together with your significant other is not easy ,0,Has any couple ever put furniture together and stayed together afterwards??? Asking for myself,1.0,0.0,0.0,0.0,0.0,0.0
95,@PFTompkins Her family should definitely not seek mental health guidance.  😬,1,They should seek guidance.,1.0,0.0,0.0,0.0,0.0,0.0
612,rewatching degrassi for the millionth time,1,“Watching Degrassi again “,1.0,0.0,0.0,0.0,1.0,0.0
720,just found ive been walking on a broken foot for the past 6 months 🤪🤪🤪,1,Just found out I've been walking on a broken foot for the past six months :( may have to get surgery again,1.0,0.0,0.0,0.0,0.0,0.0
682,I don't like having 6-hour panic attacks.,0,i love 6 hour panic attacks,1.0,0.0,0.0,0.0,0.0,0.0
707,I'm turning 22 next week and feel old already,0,turning 22 next week so naturally I increased my tinder age range up to 60,1.0,0.0,0.0,0.0,0.0,0.0
371,I dislike when people put the toilet paper roll on so that it hangs under instead of over.,0,Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty,1.0,0.0,0.0,0.0,0.0,0.0
769,"honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said ""no, she doesn't love aids""",0,"fisher: ""i thought you said aids"" 
me: ""yeah rachel really loves aids""",1.0,0.0,0.0,0.0,0.0,0.0
175,"Shouting ""go potty"" at my dog is not at all glamorous or cosmopolitan. ",0,"Nothing screams “I’m a glamorous cosmopolitan woman” like following your dog down the street in the midst of winter, saying “go potty! Go POTTY!” over and over again.",1.0,0.0,0.0,0.0,0.0,0.0
214,"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",1,The pandemic is still very much real and has absolutely nothing to do with American election cycles. It is still happening. Please take it seriously. ,1.0,0.0,0.0,0.0,0.0,1.0
169,"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1,Therapy can only do so much. ,1.0,0.0,0.0,0.0,0.0,0.0
194,We nap at the same time every day,0,Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1.0,0.0,0.0,0.0,0.0,0.0
51,"July 1st. Half way point of the year. Well I think we can all agree that 2020 has gone swimmingly so far. 
Can’t wait for part 2. 
#murderhornets",1,"The first half of 2020 is now over, it's been awful so far hasn't it.",0.0,1.0,0.0,0.0,0.0,0.0
452,I can't sleep ,0,imagine being able to sleep haha can’t relate,1.0,0.0,0.0,0.0,0.0,0.0
465,Death by Zara fitting room,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
640,These stimulus checks are very delayed and I think that is bad,0,Can’t wait for those $2000 checks to go out immediately,0.0,1.0,0.0,0.0,0.0,0.0
696,School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1,It's hard being a school psychologist because you can feel like complete garbage but chances are you have a meeting that determines changes in a student's education that's bound by legal timelines and took coordination of 6 different schedules and you're the only one who can run it.,0.0,1.0,0.0,0.0,0.0,0.0
1,I love it when professors draw a big question mark next to my answer on an exam because I’m always like yeah I don’t either ¯\_(ツ)_/¯,1,I do not like when professors don’t write out specific notes on my answers to exams.,1.0,0.0,0.0,0.0,0.0,0.0
782,I wish I was at the beach right now ,0,it’s so rude that i’m not at the beach right now,0.0,1.0,0.0,0.0,0.0,0.0
140,Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
246,I am short.,0,wow this growth spurt is really taking longer than i thought haha,1.0,0.0,0.0,0.0,0.0,0.0
73,"This match isn't too interesting, we are using the time to talk about electrics instead!",0,You know the wolves match is boring when you're talking with your mate about the best way to wire up his new shed!,0.0,1.0,0.0,0.0,0.0,0.0
142,Pitching two games back to back is exhausting.,0,Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,1.0,0.0,0.0,0.0,0.0,0.0
830,love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,1,"""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",1.0,0.0,0.0,0.0,0.0,0.0
163,"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",1,"Twitter has reset the ""topics you might be interested in"". It's awful - all the topics I've clicked ""ignore"" on are coming back to the ""topics..."" section when I scroll any profile or TL, and it's so become a very frustrating experience.",0.0,1.0,0.0,0.0,0.0,0.0
520,people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1,I feel like too many people say that they're allergic to pineapple when they really aren't.,1.0,0.0,0.0,0.0,0.0,0.0
584,Be more direct.,0,There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,1.0,0.0,0.0,0.0,0.0,0.0
288,i went outside today and suddenly my depression is cured,1,My depression will not be cured in a day ,1.0,0.0,0.0,0.0,0.0,0.0
679,Anyone else wanna ruin me day x,1,Can people stop ruining my day please,1.0,0.0,0.0,0.0,0.0,1.0
364,"I would say ""I hate when someone makes me cry""",0,Love a good cry 👌🏻,1.0,0.0,0.0,0.0,0.0,0.0
359,I wish my body would let me sleep.,0,It would be nice if my body would let me sleep...,1.0,0.0,0.0,0.0,0.0,0.0
162,I would rather make a scrapbook than use instagram.,0,no more instagram. we must all return to scrapbooks.,0.0,1.0,0.0,0.0,0.0,0.0
785,Love it when I forget to transfer my rent money over from my savings 🥴,1,I really hate forgetting to transfer money for rent,1.0,0.0,0.0,0.0,0.0,0.0
748,Can I use this in my speech ? ,0,@tylerthecreator @staci_zr can i use this chiamus for my ap lang speech about parallelism lmao,0.0,1.0,0.0,0.0,0.0,0.0
789,love how badly i embarrass myself on nights out how iconic X,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
833,@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,1,"""you are acting as though he is a child""",1.0,0.0,0.0,0.0,0.0,1.0
200,Great time for sim and I to have our weekly life update.... 🌛🌜🐨 (closest thing to an owl) 💤💤💤💤💤😴,1,So late for Sim and I to have our weekly life update!,1.0,0.0,0.0,0.0,0.0,0.0
787,“I’m pretty sure Sajid Javid does not care that you do or don’t like him”,0,@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,1.0,0.0,0.0,0.0,0.0,0.0
195,I would have said this as an answer to a different question in order for it not to be sarcastic. ,0,@brruhia Nah bruh you just drinking it upside down 😂,1.0,0.0,0.0,0.0,0.0,0.0
74,Literally the worst possible time to have my AC go out. ,0,What a wonderful time to have your AC go out https://t.co/jqjqG1dGOa,0.0,1.0,0.0,0.0,0.0,0.0
522,Great night last night! Muggins here is the commis chef crouched down in the corner. Seriously an honour to help raise money for @acf_uk and work alongside these stellar chefs. Thanks for having us @nickg67 @frontlinechef! https://t.co/mkiTEpMzaz https://t.co/SVgdFYHyi4,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
117,a level tudor history can do one,1,I want my a-level history course to be finished,0.0,1.0,0.0,0.0,0.0,0.0
411,I hate entry level jobs that require years of experience ,0,Entry level jobs that require 3 years prior experience 💕💕 ly 💕💕,0.0,1.0,0.0,0.0,0.0,0.0
408,"So our landlord just brought in new sofas which is lovely but in the process broke a table, someone’s cup and spilt tea on the carpet and left saying “you should probably clean that up” thanks Darren 🖕🏼",1,"Exact same tweet but at the end, saying ""fuck you Darren""",1.0,0.0,0.0,0.0,0.0,0.0
519,I kind of dislike and like Cobra the movie the same amount!,0,How is it possible that Sly Stallone’s ‘Cobra’ is both the best and the worst movie ever made?,0.0,1.0,0.0,0.0,1.0,0.0
758,"@banalincolnlogs red among us guy, hes hot dont come for me",1,Red among us guy is not on my list of hot celebrities.,0.0,1.0,0.0,0.0,0.0,0.0
771,I wish I could stop feeling certain emotions.,0,When I grow up I wanna be a sociopath,1.0,0.0,0.0,0.0,0.0,0.0
755,me not turning up to work is a feminist movement actually,1,Being anti-feminist by skipping my right to work,1.0,0.0,0.0,0.0,0.0,0.0
386,this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1,My friend just told me “Ur anger issues are my playground.” That was rude of him.,1.0,0.0,0.0,0.0,0.0,0.0
653,it’s literally so hard being this hot and sexy and beautiful everyday,1,"“I enjoy being hot, sexy, and beautiful.”",1.0,0.0,0.0,0.0,0.0,0.0
261,Men should go to therapy!!!,0,Men will literally fake an injury on the football field instead of going to therapy,1.0,0.0,0.0,0.0,0.0,0.0
36,My nose is awful,0,if 2020 was a nose it’d be mine 🐦,1.0,0.0,0.0,0.0,0.0,0.0
624,This didn't age well.,0,@Mike_Fabricant This aged well,1.0,0.0,1.0,0.0,0.0,0.0
114,I just don’t think it’s too much to have a perfect life with absolutely no problems 🤷🏻‍♀️,1,I wish there was a way to have a perfect life. ,1.0,0.0,0.0,0.0,0.0,0.0
692,“I wish books were lighter.”,0,"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light 🥲",0.0,1.0,0.0,0.0,0.0,0.0
369,"""dry but honestly not mad about it.""",0,@goldfishbabe101 crispy all day every day over here ✌🏻,1.0,0.0,0.0,0.0,0.0,0.0
556,"I don't believe that this happens to everyone, and it won't happen to me.",0,@RealCandaceO Ok so when does the anger and bitterness start? Just so I can prepare properly…,1.0,0.0,0.0,0.0,0.0,0.0
226,Taylor swift is so extra.,0,".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1.0,0.0,0.0,0.0,0.0,1.0
753,Mean people yelled at me to eat shit.,0,"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",1.0,0.0,0.0,0.0,0.0,0.0
255,Hate this site [CHIRPBIRDICON],1,I love this site,1.0,0.0,0.0,0.0,0.0,0.0
340,@SrutisJay one of them smonks weed so it's super worth it /s,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
203,It seems like liberty university has been chromatically shut down due to their inability to abide by social distancing or mask rules,0,Hahahah @LibertyU is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! #CovidIsNotOver #karmaisabitch #Covid_19,1.0,0.0,0.0,0.0,0.0,0.0
190,"It’s so amazing how people forget you exist until they want something from you :,)",1,It is terrible how people forget you exist until they want something from you. ,1.0,0.0,0.0,0.0,0.0,0.0
38,I am officially a national trust member,0,Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,1.0,0.0,0.0,0.0,0.0,0.0
425,I probably wouldn’t have said it ,0,This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,1.0,0.0,0.0,0.0,0.0,0.0
508,cant wait to dance with harry styles and the delta variant at their concert in november!!,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
167,@ my apartment complex: please pick a time later in the day to mow the lawn. 8 am = cranky residents.,0,Thank you to my apartment complex for consistently cutting the grass at 8 am every Thursday for ~5 hours. It’s definitely not super obnoxious or bothersome ☺️☺️,1.0,0.0,0.0,0.0,0.0,0.0
222,traitor by olivia rodrigo in the background ?? YES ,0,NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,0.0,1.0,0.0,0.0,0.0,0.0
840,Most business majors are straight people,0,Being a business major is legal conversion therapy and must be stopped,1.0,0.0,0.0,0.0,0.0,0.0
295,I am unhappy,0,we happy!!!!!!!!!!,1.0,0.0,0.0,0.0,0.0,0.0
368,"but clinton's emails!
oh.
emm.
fucking.
gee.

clinton's god damnèd emails.

the humanity of it all.

🤮 https://t.co/cibY5Tn9s6",1,"I am genuinely curious to understand the mindset of those who seek to condemn a woman for her choice of e-mail, while giving the obvious pass to a man who boasts about sexually-assaulting (or, if I am being more forthright with my thoughts, ""raping"") women?",1.0,0.0,0.0,0.0,0.0,0.0
346,It’s funny that you guys thought sports mattered during a pandemic. I simply can not imagine caring about a winning streak rn.,1,It's funny how you guys care about a winning streak right now. I would but my team lost. ,1.0,0.0,0.0,0.0,0.0,0.0
100,"""The worst way to wake up is....""",0,there’s no better way to wake up than having one dog jump directly on your stomach and knock the wind out of you while the other drop a dead rodent on the end of the bed. 😑,0.0,1.0,0.0,0.0,0.0,0.0
35,Repulsing people would certainly draw attention.,0,@BellularGaming Blizzard will have to make sure it doesn't exceed the recommended fun level of 10%.,1.0,0.0,0.0,0.0,0.0,0.0
32,trying to know all this history is going to be be a challenge,0,Trying to know all this history tonight is gonna kill me,1.0,0.0,0.0,0.0,0.0,0.0
89,The typhoon flew over me today absolutely fuming they forgot to bomb me,1,the typhoon flew over me today and i didnt get bombed ,1.0,0.0,0.0,0.0,0.0,0.0
216,wow. i left on time today and the airport connector is all the way backed up. love that,1,"I'm so mad that I'm stuck in traffic and late to school, especially because I left early.",0.0,1.0,0.0,0.0,0.0,0.0
579,"@kirkkorner ""But it's a deterrent"" 🙄",1,Making 'theft of a dog' a new offense in English law is definitely not an effective deterrent to potential dog thieves,1.0,0.0,0.0,0.0,0.0,0.0
484,Mine and @livlawrencex snapchats are just stunning👌,1,Our Snapchat’s are incredibly unattractive ,1.0,0.0,1.0,0.0,0.0,0.0
646,I hate when I make food and then don't eat it. ,0,I like making food and then not eating it to assert my dominance,1.0,0.0,0.0,0.0,0.0,0.0
236,"Buy something that is of value, either stocks or other long-term investments",0,@ray_harren @tkinsonn buy really rare pokemon card,1.0,0.0,0.0,0.0,0.0,0.0
447,Being an Eagles fan is disappointing,0,I hate you so much @Eagles,1.0,0.0,0.0,0.0,1.0,0.0
75,@WalesOnline Riveting news.,1,What a boring tweet.,1.0,0.0,0.0,0.0,0.0,0.0
730,i hate the fact that when summer finishes work at 8 i leave for my job and then when i come home she has to go to her job again,0,what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️,0.0,1.0,0.0,0.0,0.0,0.0
828,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,0,People who think cancel culture goes too far never learned about excommunication,1.0,0.0,0.0,0.0,0.0,0.0
802,sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐,1,People are out here working paying jobs and I'm just a Chick File A silver rewards member,1.0,0.0,0.0,0.0,0.0,1.0
297,You wouldnt think it was summer anymore!,0,The fact I nearly froze on my way to work this morning is definitely a sign it's not summer anymore #freezing,0.0,1.0,0.0,0.0,0.0,0.0
228,It was embarrassing when I choked on water in front of my class. ,0,I love when I start choking on my water in my 8 person class,1.0,0.0,0.0,0.0,0.0,0.0
641,"It would be nice to hear ""I love you"", but my significant other tells me to ""eat shit"" (although I do think it is comical).",0,"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam",1.0,0.0,0.0,0.0,0.0,0.0
666,Women have more going on in their life than their romantic relationships.,0,As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1.0,0.0,0.0,0.0,0.0,0.0
596,i would rather be outside reed timmers car in f3 tornado winds than go to work today,1,I do not want to go to work today at all.,0.0,1.0,0.0,0.0,0.0,0.0
621,"Id say something along the lines of ""thank god theres not a game out there called Slender Suburban Man""",0,"Get ready for the next big horror game this season, Slender Suburban Man",1.0,0.0,0.0,0.0,0.0,0.0
188,Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1,I do not think anyone on Bachelor in Paradise has seen Parasite.,1.0,0.0,0.0,0.0,0.0,1.0
453,9k is ridiculous for 1 hour of in person teaching a week.,0,only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,1.0,0.0,0.0,0.0,0.0,0.0
415,When your @Apple delivery gets stolen by a UK Mail delivery driver and the police know who it is but I still don’t get taken seriously🙃🙃🙃,1,I wish that the person who stole my laptop would be arrested ,1.0,0.0,0.0,0.0,0.0,0.0
659,i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :)),1,I hate that my professor isn't responding to me after I immediately replied to her email.,1.0,0.0,0.0,0.0,0.0,0.0
509,really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,1,“I dislike sharing a coach with...”,1.0,0.0,0.0,0.0,0.0,0.0
313,does ur dad hate you for no reason or are you normal?,1,I feel like my dad hates me,1.0,0.0,0.0,0.0,0.0,1.0
121,It's really frustrating that all these people traveled internationally,0,went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃,1.0,0.0,0.0,0.0,0.0,0.0
225,Only yelled at one person while biking home this evening. Improvement!,1,I had to yell at someone while biking home today.,1.0,0.0,0.0,0.0,0.0,0.0
356,"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",1,"Just because he had a family member attacked by a black person, doesn't give Liam Neeson the right to kill a random person of colour.",1.0,0.0,0.0,0.0,0.0,1.0
28,Not telling anyone how I voted in case it doesn't come true #EUref,1,I voted leave/remain in the EU Referendum,1.0,0.0,0.0,0.0,0.0,0.0
700,no one does anything for me,0,I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀,1.0,0.0,0.0,0.0,0.0,0.0
205,“The App Store [is]... an economic miracle” 🙄 but Apple magic not working today at #AntiTrustHearings #Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today #HouseJudiciary https://t.co/2swhC9daBM,1,"Apple which arguably has a monopoly - in its users only being able to buy apps via its app store- was today described by Tim Cook as ""...an economic miracle"". It was tough to watch as Apple's CEO, Tim Cook, struggled in the hearing.",1.0,0.0,0.0,0.0,0.0,0.0
366,"If your website still has a google plus share button, forgive me if I’m not tripping over myself to take your information as credible or current.",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
488,never drinking again,1,I had a bad experience drinking today ,1.0,0.0,0.0,0.0,0.0,0.0
727,watching tik toks at full volume in the middle of the airport should be a federal offense,1,I find it irritating when people listen to videos loudly in public spaces ,1.0,0.0,0.0,0.0,1.0,0.0
791,"It was almost 70 degrees today but no, global warming doesn't exist 😒",1,Global warming is why it is 70 degrees outside,0.0,1.0,0.0,0.0,0.0,0.0
61,@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1,I am disappointed that it took so long to get to this point where we are up to date.,1.0,0.0,0.0,0.0,0.0,0.0
496,"When I wrote this tweet, COVID testing was really inaccessible. That has somewhat changed but I was really trying to make a comment about how healthcare is a human right and how poorly our country is handling the pandemic. Owning a military-grade weapon isn't really necessary for human life. While I absolutely believe in the right of the working class to arm themselves (although not with an AR-15...), I just think it's ridiculous the barriers that are put up for people when accessing quality healthcare. I think it's run like a business in this country, and it's immoral.",0,gotta love living in a country where it’s easier to get an AR-15 than it is to get coronavirus testing 😍😝,1.0,0.0,0.0,0.0,0.0,0.0
183,@PlayStationUK Nice,1,These aren't very good games,1.0,0.0,0.0,0.0,0.0,0.0
93,Between Mikey cooking and Didi cooking for me I relaxing 😎  cooking?? I don’t know her,1,I appreciate that my sister and brother cook for me,1.0,0.0,0.0,0.0,0.0,1.0
16,My eldest is having a wild Friday night out. She's going to bingo. 😂,1,My eldest is going to play bingo tonight.,1.0,1.0,0.0,0.0,0.0,0.0
571,I’m not exciting to start this job,0,So excited to start this job!😊,1.0,0.0,0.0,0.0,0.0,0.0
87,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,0,I feel like with the pandemic and all we should now be allowed to publicly shame babies for just like coughing into the open air you know what I mean,1.0,0.0,0.0,0.0,0.0,0.0
